LAMMPS Description

1024  atoms
464  bonds
232  angles
0  dihedrals
0  impropers

5  atom types
1  bond types
1  angle types
0  dihedral types
0  improper types

0 19.76 xlo xhi
0 21.39 ylo yhi
0 34.85 zlo zhi

Masses

1 12.011  # C
2 15.9994  # O
3 1.008  # H
4 22.9898  # Na
5 35.453  # Cl

Atoms

396 346 2 -0.8476 5.851 15.106 24.479
397 346 3 0.4238 6.448 15.854 24.486
398 346 3 0.4238 6.425 14.340 24.490
399 347 2 -0.8476 3.703 20.146 9.969
400 347 3 0.4238 4.031 19.251 9.880
401 347 3 0.4238 4.457 20.648 10.278
402 348 2 -0.8476 6.480 11.707 15.275
403 348 3 0.4238 6.182 12.616 15.313
404 348 3 0.4238 5.675 11.193 15.206
405 349 2 -0.8476 3.715 11.768 9.821
406 349 3 0.4238 3.042 11.637 10.488
407 349 3 0.4238 3.546 11.086 9.171
408 350 2 -0.8476 2.007 15.958 21.498
409 350 3 0.4238 1.398 15.220 21.530
410 350 3 0.4238 2.873 15.552 21.454
411 351 2 -0.8476 15.766 4.230 22.886
412 351 3 0.4238 16.225 4.065 23.709
413 351 3 0.4238 14.914 3.809 22.998
414 352 2 -0.8476 11.877 12.071 21.572
415 352 3 0.4238 12.642 12.592 21.328
416 352 3 0.4238 12.063 11.197 21.227
417 353 2 -0.8476 18.834 7.318 24.371
418 353 3 0.4238 19.019 8.058 23.794
419 353 3 0.4238 18.040 7.573 24.841
420 354 2 -0.8476 13.269 9.509 15.618
421 354 3 0.4238 12.540 9.889 15.128
422 354 3 0.4238 13.750 10.264 15.958
423 355 2 -0.8476 2.347 5.653 16.495
424 355 3 0.4238 3.282 5.446 16.510
425 355 3 0.4238 1.975 5.134 17.208
426 356 2 -0.8476 11.469 21.290 24.121
427 356 3 0.4238 11.818 21.715 23.338
428 356 3 0.4238 12.195 20.762 24.451
429 357 2 -0.8476 17.671 5.604 15.993
430 357 3 0.4238 17.290 6.181 15.331
431 357 3 0.4238 18.522 5.355 15.633
432 358 2 -0.8476 7.414 0.049 11.251
433 358 3 0.4238 7.847 0.833 11.589
434 358 3 0.4238 7.909 -0.179 10.464
435 359 2 -0.8476 12.095 1.383 11.681
436 359 3 0.4238 11.580 2.063 12.115
437 359 3 0.4238 12.290 0.751 12.372
438 360 2 -0.8476 11.046 7.637 20.663
439 360 3 0.4238 11.881 7.947 21.013
